,text_a,label
217,"RT @RepDLesko: The @US_FDA and Dr. Fauci are committed to ensuring a safe and successful Coronavirus vaccine through Operation Warp Speed! Take it from Dr. Fauci himself: the data on the clinical trials is “so good right now.” 

https://t.co/OvGOzCndMW",1
218,"RT @TransportToday1: “I’ve seen firsthand the state-of-the-art research and work being done in this community that will improve road safety and create more efficient transit options throughout Ohio,” @RepBalderson said on his newly-intro'd SMART Transportation Act
https://t.co/E5E4EjXlNY",1
219,Saddened by the death of Ohio native Dr. Nina McClelland. She was a trailblazer for women in science &amp; dedicated her life to setting high standards for water quality &amp; the environment. Jane &amp; I are lifting her family up in prayer during this difficult time.https://t.co/Iv5yAaGKUN,1
220,"One week after the Election could spell the end of protections for Americans with pre-existing conditions and doom for 20+ million newly insured Americans! #StayWoke #ProtectOurCare 
https://t.co/L8YLeOiPJP",3
221,Tune in to the proceedings live now as we consider legislation related to USPS ↓ https://t.co/5nQ2duNxtv QUOTE @RulesReps: STARTING SOON: The committee will meet to consider H.R. 8015. Watch live: https://t.co/33kZR9kTGu,1
222,"In 25 weeks, COVID-19 has set us back 25 years!
 
New report concludes, “What the world does in the next months matters a great deal."" https://t.co/MDghETuXLI",1
223,"🚨@SenWarren @SenSherrodBrown @SenMarkey @SenBrianSchatz and I are demanding an investigation into these allegations. CBP isn’t above the law, and must be held accountable if it is violating Americans’ Fourth Amendment rights by collecting phone location data without a warrant. https://t.co/Bu0hfQlb1i QUOTE @jason_koebler: NEW: 

Trump's DHS is tracking the location of American citizens nowhere near the border, using data pulled from ordinary smartphone apps and with no warrant. It refuses to tell Congress the legal authority under which it's doing this

https://t.co/14wztNKphW",2
224,"More than 2 Million Ohioans have requested their absentee ballots. 

It is not too late to request your absentee ballot, but be sure to do so as soon as possible to ensure your voice is heard.

Here’s how to get started: https://t.co/BLV8vM3xr6 
https://t.co/oC55cC2JoL",3
225,Great story on #RockyRiver WWII veteran William Schack’s service to our nation from @clevelanddotcom here. It was a distinct privilege to be able to present his family with his service medals last week and to hear their stories of his legendary service. https://t.co/ya8RNZ0kwf,1
226,"NEW GAO REPORT CONFIRMS - when small, Midwestern farms needed help, the Trump Admin overwhelmingly favored wealthy investors with its payments to farmers hurt by tariffs.
 
Trump betrayed Ohio farmers, just like he betrayed Ohio autoworkers at Lordstown.
https://t.co/BfEeJhDxte",2
227,"RT @RepBeatty: Millions of American families are struggling to put food on the table because of COVID-19, &amp; the Senate leaves town for a break?!?

Shame on @SenateGOP and @SenateMajLdr McConnell!
https://t.co/ISUWTAZ7rd",2
228,"Enjoyed sitting down with @mailtribune journalists for this interview on #BlackLivesMatter, climate change &amp; other big issues they know are of local interest to young Oregonians. As a journalist’s son, I know local newspapers like this very much matter.
https://t.co/CKd1KaM0re",1
229,"Welcome back, Officer Zarkeshan. Oklahomans are glad to see your speedy recovery &amp; even more grateful for the way you continue to protect your neighbors and keep your community safe. Thank you for the way you serve. https://t.co/I2dQ4qwNDs QUOTE @KJRH2HD: Tulsa police officer shot in the line of duty returns back to work https://t.co/J46nPjSSqE",1
230,"Any investment in Ohio's autoworkers is a smart investment.
 
But that doesn't excuse the fact that GM could have saved the jobs of 4,500 Lordstown workers - instead of opening a plant in Mexico.
https://t.co/MjYKZDlJKL",2
231,"The @SenateGOP doesn’t care about your problems. 

Politics first.
American workers, families and small businesses last. 

#Priorities https://t.co/9rHXvGXeV2",2
232,I’m participating in today’s HSGAC hearing with @USPS Postmaster General DeJoy. Tune in below to hear my Q&amp;A 👇🏻 https://t.co/u0cpCFI4KT QUOTE @cspan: LIVE --&gt; @USPS Postmaster General DeJoy testifies on the U.S. Postal Service operations during COVID-19 pandemic &amp; 2020 election before Senate Homeland Security &amp; Governmental Affairs Cmte - LIVE on C-SPAN https://t.co/zD7qPEDmHA https://t.co/tOfB4kmHqH,1
233,#ICYMI An important move for ensuring the rules are honestly applied... https://t.co/kqdpcpE3vY,1
234,"#VoltageValley is leading the way on electric vehicles!

GM-LG Chem’s new battery plant in Lordstown is now hiring. Current openings will set up &amp; launch battery cell manufacturing. They'll post additional openings on the website as they become available.
https://t.co/aVXNj9qMLz",1
235,Americans are learning what Oregonians have known for decades. #VoteByMail is safe and effective. Anyone who tells you otherwise is lying. https://t.co/KV3zUMxloq,2
236,"RT @SaraCarterDC: Listen to the latest episode of #TheSaraCarterShow 

Rep. @Jim_Jordan : I believe #AmyConeyBarrett will be confirmed

https://t.co/iTsgtKT90r",1
237,"To remain competitive, US manufacturing must stay at the forefront of research and development. Our goal with this new entity is to make sure investments in that technology are coming here to the Mahoning Valley.
https://t.co/8pSiPQZtqb",1
238,"RT @chcradio: ICYMI: @CMSGov Administrator @SeemaCMS joined us yesterday to discuss telehealth expansion, #COVID19vaccine development &amp; more. Here's what she had to say about #OperationWarpSpeed ⬇️. Full episode here: https://t.co/9KVQVsCGIO. https://t.co/oBKfkXJoYe",1
239,The Global Engagement Center is playing a key role in helping our allies combat state-run disinformation campaigns from #Russia &amp; #China and other countries. Proud to have established this important organization with Sen. Chris Murphy. https://t.co/6JiCXriN67,2
240,"Essential workers stayed on the job to keep Americans safe and our economy moving during the pandemic.  

As this pandemic has shown, we must strengthen workers’ rights to bargain for higher wages, better benefits, and safer workplaces. #LaborDay
https://t.co/6xzriVYgy1",1
241,"I have a bill with @RepMaxineWaters to do exactly this - 
 
ensure every household has access to a FREE digital bank account so they can get their money quickly.👇
https://t.co/rbsTp4NKQx https://t.co/939kMzF7tM",2
242,"As Trump would say, the #GOPTaxBill was 'beautiful' for the wealthiest Americans! 

https://t.co/yRgfrTx1Pa",2
243,"We're just beginning to scratch the surface of the economic devastation our country will experience because of this crisis. Republicans have had every opportunity to address it. Their refusal to do so is costing our nation jobs, businesses and livelihoods. https://t.co/USXJDnApjC",2
244,"Not only is this heartbreaking, it’s even worse knowing these deaths were avoidable had the situation been properly handled at the beginning of this year.
https://t.co/W1DpieKOyP",1
245,"RT @JudiciaryGOP: The FBI freely commented on the Russia hoax. 

The FBI frequently confirmed investigations involving Russia. 

But when we asked if Hunter Biden was under investigation, Chris Wray dodged the question! 

What gives? 
https://t.co/vlQjLAhdk0",2
246,"Encouraged to learn the African region was certified free of the wild poliovirus today! Notably, this milestone follows nearly 25 years of @Rotary's tireless advocacy &amp; volunteer efforts to #EndPolio. https://t.co/d9PANDPiCw",1
247,"The bravery and skill of our military heroes is inspiring. Great work! 

“We will never abandon any American taken hostage.""
—Secretary of State Mike Pompeo https://t.co/t1Eg3DPv7f QUOTE @CBSNews: SEAL Team 6 rescues U.S. citizen Philip Walton in Nigeria  https://t.co/xQY0ynugi4",1
248,"RT @ChrisVanHollen: McConnell has turned his back on the millions of suffering Americans—including more than 350,000 Marylanders—who are at risk of eviction. We must pass #RentReliefNow and extend the eviction moratorium immediately.
https://t.co/WiVVsdqf90",2
249,".@HouseDemocrats passed relief in MAY. Where is @SenateGOP??? #HeroesActNow
https://t.co/AtyHBHPHfL",2
250,Testing. Testing. Testing. ALL Americans need to be a part of the process of creating a COVID-19 vaccine. https://t.co/tjmai8MKxF,1
251,"""The chief operating officer of #OperationWarpSpeed, the federal government’s project to develop a COVID-19 vaccine, said Tuesday he thinks about his own family in giving his assurances that any such vaccine will be safe. ""

https://t.co/f1LyMnBupp",1
252,"Heartless. Cruel. Unthinkable. 

https://t.co/AGWryJP3WF",3
253,"BREAKING: 1.37 million jobs were added in August and the unemployment rate fell to 8.4%.

As we continue to RENEW the American dream, RESTORE our way of life, and REBUILD the greatest economy, it's important our communities do so safely and responsibly.🇺🇸 
https://t.co/eQgVO1WQrN",1
254,Donald Trump is dismantling the Postal Service so he can steal the election by making it harder to #VoteByMail. Removing the Postal Service’s sorting &amp; processing equipment is all part of his plan to bulldoze this vital institution just to cling to power. https://t.co/s6ApdH9zi2,3
255,RT @ALZGEO: @RepBalderson shares why the Walk to End Alzheimer's is so important. Thank you for your support of the Alzheimer's Association and our Walk to End Alzheimer's! #Walk2EndAlz  Join the fight at https://t.co/QFyVcbXoEY https://t.co/U93OYQ0RbF,1
256,"Just days ago I joined top Senate Democrats calling for @OIGUSPS to investigate Trump’s sabotage of the Postal Service. Glad to see at our request, his changes will be investigated. I’ll continue to pull out all the stops to ensure we block Trump’s sabotage schemes. https://t.co/FWxgp1AWMg QUOTE @cnnbrk: The US Postal Service inspector general is reviewing new Postmaster General DeJoy's policy changes and potential conflicts of interest 
https://t.co/xxzuRVcXpw",2
257,"I join President @realdonaldtrump in applauding Pfizer’s announcement of their 90% effective vaccine candidate. As Oklahomans &amp; the rest of America continue to navigate #COVID19, this potential vaccine will be pivotal in helping us combat  the virus. Job well done. https://t.co/uAb7zyDT3O QUOTE @FoxNews: President Trump cheers Pfizer's announcement of 90% effective vaccine in clinical trial, market surges
https://t.co/lMX6pHH5tW",1
258,"Our educators are on the front lines of this pandemic. Tomorrow, I’m hosting an Education Town Hall to talk with educators from Oklahoma AFT and @OKC_AFT about schools’ COVID-19 response and funding. Join us tomorrow at 5:30 PM on Facebook Live at https://t.co/i5I5H5Wrby. https://t.co/0aarMdmWyd",1
259,RT @fremontNM: Rep. Jim Jordan delivered a letter from President Donald Trump to the Rutherford B. Hayes Presidential Library and Museums Monday. https://t.co/OJTKuRLbJ1,1
260,RT @SenWarren: Millions of people are staring at their bank accounts &amp; have no idea how they’ll pay the rent today. My bill to extend &amp; expand the eviction moratorium is ready to go. So is @SenSherrodBrown’s bill for rent assistance. What is the @SenateGOP waiting for? https://t.co/O5ty2K2yLC,3
